"","x1","x2","x3","x4","x5","z"
"5506","1","1","0","1","2","1"
"5507","2","1","1","1","0","1"
"5508","0","1","1","0","1","3"
"5509","2","0","1","0","2","2"
"5510","2","1","1","0","2","0"
"5511","1","0","0","1","1","1"
"5512","2","1","2","0","2","2"
"5513","1","1","1","0","0","1"
"5514","2","1","0","0","2","3"
"5515","1","1","1","0","1","0"
"5516","1","1","2","1","2","2"
"5517","2","0","2","0","0","3"
"5518","2","0","2","2","1","3"
"5519","2","1","2","0","1","2"
"5520","2","1","1","1","3","2"
"5521","0","1","1","2","0","2"
"5522","1","0","0","1","3","0"
"5523","1","0","1","0","2","3"
"5524","2","1","2","1","1","3"
"5525","0","1","0","2","0","0"
"5526","2","0","1","2","2","2"
"5527","1","0","0","0","2","2"
"5528","1","0","1","1","1","2"
"5529","2","0","2","1","0","1"
"5530","1","0","1","1","2","1"
"5531","0","0","1","2","2","1"
"5532","0","1","2","0","3","3"
"5533","0","1","1","1","1","1"
"5534","1","1","2","1","0","3"
"5535","0","0","2","1","3","3"
"5536","0","0","1","2","0","0"
"5537","2","1","0","0","0","2"
"5538","0","0","0","2","2","3"
"5539","1","1","1","1","3","3"
"5540","2","0","1","0","3","0"
"5541","1","1","1","2","0","1"
"5542","1","0","2","2","3","1"
"5543","2","1","2","1","0","2"
"5544","2","1","1","1","2","3"
"5545","2","1","2","0","0","2"
"5546","2","0","1","1","2","2"
"5547","2","1","2","2","3","3"
"5548","2","1","0","1","1","2"
"5549","0","1","1","2","3","1"
"5550","1","0","2","2","0","3"
"5551","0","0","0","2","0","0"
"5552","0","0","2","1","0","1"
"5553","1","0","0","2","0","1"
"5554","2","1","2","1","1","1"
"5555","0","0","2","1","2","0"
"5556","1","1","1","1","2","2"
"5557","2","0","1","1","0","3"
"5558","1","1","1","2","3","2"
"5559","2","1","0","0","3","2"
"5560","2","0","0","1","3","0"
"5561","1","0","2","1","2","2"
"5562","0","1","0","2","1","0"
"5563","2","1","0","1","3","2"
"5564","0","1","1","2","1","0"
"5565","1","1","1","1","3","3"
"5566","1","1","0","2","0","1"
"5567","1","1","0","1","3","3"
"5568","0","1","1","2","1","1"
"5569","0","1","1","2","3","0"
"5570","1","0","2","0","0","2"
"5571","2","0","1","1","3","0"
"5572","1","0","0","1","1","1"
"5573","2","0","1","1","0","1"
"5574","0","1","1","0","0","0"
"5575","1","1","1","0","3","1"
"5576","2","1","1","2","3","3"
"5577","2","0","0","1","3","1"
"5578","0","1","2","2","2","0"
"5579","0","1","1","1","0","0"
"5580","1","0","1","0","1","2"
"5581","1","0","2","2","0","3"
"5582","2","0","2","1","1","3"
"5583","2","1","1","1","0","2"
"5584","1","1","0","1","1","0"
"5585","0","0","0","2","2","1"
"5586","0","0","1","0","2","0"
"5587","0","1","1","1","2","1"
"5588","1","1","1","0","0","0"
"5589","1","0","2","2","1","3"
"5590","0","0","2","1","1","1"
"5591","2","1","0","2","0","2"
"5592","2","0","2","1","1","3"
"5593","1","0","0","1","1","0"
"5594","2","1","0","1","1","1"
"5595","2","0","0","2","1","2"
"5596","1","1","1","0","0","2"
"5597","2","1","1","2","1","2"
"5598","2","1","1","0","3","2"
"5599","2","0","1","0","3","0"
"5600","2","1","1","1","3","3"
"5601","0","0","1","1","2","1"
"5602","1","1","0","2","3","0"
"5603","0","1","1","0","2","0"
"5604","1","1","1","1","0","2"
"5605","1","0","2","1","0","3"
"5606","0","0","1","1","1","2"
"5607","0","1","2","1","0","0"
"5608","1","0","1","0","1","1"
"5609","1","0","2","2","0","2"
"5610","0","0","2","2","3","1"
"5611","1","0","2","0","0","3"
"5612","2","1","0","0","1","0"
"5613","2","0","2","0","2","3"
"5614","0","1","1","2","0","0"
"5615","0","0","2","1","2","2"
"5616","1","0","0","2","3","0"
"5617","1","0","2","1","3","1"
"5618","2","1","0","2","3","3"
"5619","2","1","2","2","2","3"
"5620","2","0","1","0","3","1"
"5621","2","1","1","2","0","2"
"5622","1","1","0","0","2","0"
"5623","2","1","0","1","1","2"
"5624","0","0","1","2","0","2"
"5625","1","1","1","1","2","1"
"5626","2","1","2","1","3","2"
"5627","0","1","2","1","0","0"
"5628","0","1","2","1","2","3"
"5629","0","0","2","0","3","1"
"5630","2","0","2","0","2","3"
"5631","1","0","1","1","0","3"
"5632","1","1","2","0","1","1"
"5633","2","1","1","1","0","2"
"5634","0","1","2","0","2","2"
"5635","2","0","2","0","1","0"
"5636","0","1","0","0","1","1"
"5637","1","0","1","2","0","3"
"5638","2","0","1","2","3","1"
"5639","0","1","0","0","1","3"
"5640","2","0","2","2","2","3"
"5641","1","1","1","2","3","1"
"5642","2","0","1","0","3","1"
"5643","0","0","0","2","2","0"
"5644","0","0","0","2","1","1"
"5645","1","1","2","2","3","1"
"5646","2","1","2","2","2","3"
"5647","1","1","2","1","0","2"
"5648","0","1","2","0","2","3"
"5649","2","1","1","1","3","3"
"5650","1","0","2","1","1","1"
"5651","2","0","2","2","3","1"
"5652","1","1","2","1","2","2"
"5653","2","0","0","0","2","1"
"5654","0","1","0","1","2","3"
"5655","2","0","1","0","2","1"
"5656","2","0","0","0","1","1"
"5657","0","0","2","0","0","3"
"5658","2","1","1","1","0","2"
"5659","1","1","2","1","1","3"
"5660","1","0","0","2","0","1"
"5661","2","1","2","2","1","3"
"5662","1","0","2","1","1","2"
"5663","0","0","2","2","0","2"
"5664","0","0","1","0","1","3"
"5665","2","0","1","2","1","2"
"5666","0","0","0","2","3","0"
"5667","2","1","0","0","0","0"
"5668","2","0","0","2","1","2"
"5669","0","0","2","1","2","0"
"5670","1","1","2","1","1","3"
"5671","1","0","1","1","3","1"
"5672","2","1","2","0","2","3"
"5673","0","0","0","0","1","3"
"5674","2","1","1","2","1","3"
"5675","2","0","1","1","0","2"
"5676","2","0","2","0","2","3"
"5677","2","1","0","0","2","1"
"5678","0","1","0","1","0","1"
"5679","1","1","0","2","2","0"
"5680","0","0","1","0","3","2"
"5681","0","0","0","1","0","2"
"5682","0","0","2","1","3","2"
"5683","1","0","1","0","1","2"
"5684","0","0","0","2","1","0"
"5685","1","1","2","2","2","3"
"5686","2","1","0","1","0","2"
"5687","2","1","2","0","1","3"
"5688","1","1","1","1","2","1"
"5689","2","0","2","1","1","3"
"5690","2","0","0","1","2","1"
"5691","1","0","0","2","2","1"
"5692","0","1","1","1","1","2"
"5693","2","0","1","2","3","1"
"5694","0","0","2","1","2","0"
"5695","2","1","2","2","2","3"
"5696","2","0","0","0","3","0"
"5697","1","1","0","0","2","1"
"5698","1","0","0","1","2","0"
"5699","0","0","2","0","1","3"
"5700","0","1","2","1","0","1"
"5701","0","1","1","0","1","1"
"5702","2","1","1","0","0","0"
"5703","0","1","0","2","1","0"
"5704","0","0","2","1","2","2"
"5705","1","1","1","2","1","1"
"5706","1","1","0","2","2","3"
"5707","1","1","2","1","1","1"
"5708","1","0","2","2","0","3"
"5709","2","1","2","2","2","3"
"5710","1","1","1","2","1","0"
"5711","2","1","2","0","3","1"
"5712","2","0","1","2","2","1"
"5713","2","0","0","1","3","1"
"5714","1","0","0","0","1","2"
"5715","0","0","0","0","1","1"
"5716","1","1","1","1","0","1"
"5717","2","0","1","1","0","3"
"5718","2","0","2","1","2","3"
"5719","2","1","2","0","0","1"
"5720","0","1","0","1","2","0"
"5721","1","0","2","1","0","3"
"5722","2","0","1","2","3","2"
"5723","0","1","2","1","3","2"
"5724","1","0","1","2","0","3"
"5725","0","1","0","1","1","0"
"5726","0","0","2","2","2","1"
"5727","0","0","0","0","3","1"
"5728","0","0","0","0","0","0"
"5729","2","0","2","2","1","3"
"5730","0","0","0","0","0","2"
"5731","1","1","2","0","1","1"
"5732","2","1","1","1","3","3"
"5733","0","1","2","2","3","3"
"5734","2","0","2","2","1","3"
"5735","0","0","0","2","3","0"
"5736","1","1","2","2","0","2"
"5737","1","0","2","1","0","2"
"5738","2","0","1","1","1","2"
"5739","1","0","1","1","0","1"
"5740","0","1","0","0","0","0"
"5741","2","1","2","1","0","2"
"5742","0","0","2","0","1","2"
"5743","2","0","0","0","1","0"
"5744","0","1","1","1","2","2"
"5745","0","0","0","1","3","0"
"5746","1","0","0","1","0","1"
"5747","0","0","2","0","2","3"
"5748","0","0","1","0","0","1"
"5749","0","1","1","0","1","0"
"5750","0","0","2","2","2","1"
"5751","1","0","2","0","2","3"
"5752","1","1","2","0","3","1"
"5753","2","1","0","2","2","1"
"5754","2","0","0","0","2","3"
"5755","1","1","0","2","0","0"
"5756","2","1","0","2","1","3"
"5757","0","0","0","0","0","2"
"5758","0","0","2","0","2","3"
"5759","0","0","2","2","0","2"
"5760","1","0","2","0","3","2"
"5761","1","0","1","0","0","2"
"5762","2","1","0","0","2","1"
"5763","0","0","1","0","3","3"
"5764","2","1","2","2","0","1"
"5765","1","1","1","2","2","2"
"5766","2","1","1","1","2","2"
"5767","2","0","1","2","2","1"
"5768","0","1","2","2","0","0"
"5769","2","1","1","1","0","0"
"5770","0","0","0","2","0","0"
"5771","0","0","1","1","1","0"
"5772","0","0","0","1","2","0"
"5773","1","0","0","1","0","1"
"5774","0","1","0","1","3","0"
"5775","0","1","0","0","2","0"
"5776","1","0","0","0","2","0"
"5777","1","1","0","2","2","3"
"5778","2","1","1","0","0","0"
"5779","0","1","2","1","0","2"
"5780","2","1","0","0","1","1"
"5781","2","0","2","1","3","1"
"5782","0","1","2","2","1","0"
"5783","0","1","1","0","2","0"
"5784","1","1","2","1","2","1"
"5785","1","1","0","1","3","1"
"5786","0","1","0","2","2","2"
"5787","0","0","0","2","2","0"
"5788","2","0","2","1","1","3"
"5789","0","0","0","1","0","0"
"5790","0","0","1","1","2","0"
"5791","1","1","1","0","0","0"
"5792","2","1","2","0","0","1"
"5793","0","0","2","0","1","1"
"5794","1","1","0","0","1","1"
"5795","2","0","1","2","1","3"
"5796","1","1","1","1","2","0"
"5797","1","0","0","1","1","0"
"5798","1","0","0","0","3","0"
"5799","1","0","1","2","2","1"
"5800","0","1","2","0","2","2"
"5801","1","0","1","2","3","0"
"5802","0","1","1","0","1","2"
"5803","2","0","2","0","3","0"
"5804","0","1","2","1","0","2"
"5805","2","0","2","1","1","3"
"5806","2","1","2","1","2","3"
"5807","2","1","0","1","3","3"
"5808","1","0","1","2","0","0"
"5809","0","1","1","1","3","3"
"5810","1","1","2","2","2","3"
"5811","1","0","0","1","1","2"
"5812","2","1","2","2","1","3"
"5813","1","0","1","0","3","1"
"5814","1","1","1","0","2","3"
"5815","1","1","1","2","1","1"
"5816","2","1","0","1","0","2"
"5817","0","1","1","0","0","1"
"5818","1","0","1","0","3","1"
"5819","1","0","0","2","2","3"
"5820","1","1","1","2","3","3"
"5821","2","1","1","0","0","2"
"5822","0","1","1","0","2","2"
"5823","0","1","1","1","1","0"
"5824","0","0","1","0","1","1"
"5825","0","1","0","2","3","0"
"5826","0","1","1","2","0","0"
"5827","1","0","0","1","2","2"
"5828","1","1","1","2","0","1"
"5829","0","0","1","2","2","1"
"5830","2","0","1","2","0","3"
"5831","2","1","2","2","3","3"
"5832","0","1","0","0","2","1"
"5833","2","0","0","0","0","3"
"5834","0","1","0","0","2","3"
"5835","1","1","0","0","2","1"
"5836","2","1","0","2","1","3"
"5837","2","0","0","2","3","2"
"5838","1","1","2","2","0","2"
"5839","0","0","2","2","2","2"
"5840","2","1","2","0","1","3"
"5841","0","0","1","0","2","1"
"5842","2","0","0","1","1","0"
"5843","2","1","0","1","0","1"
"5844","1","0","2","1","2","2"
"5845","2","1","2","1","0","2"
"5846","0","0","1","1","3","0"
"5847","2","1","1","0","2","2"
"5848","2","0","2","0","1","3"
"5849","2","0","0","1","0","2"
"5850","2","0","0","1","3","0"
"5851","0","1","2","2","1","2"
"5852","0","0","0","2","0","2"
"5853","1","1","0","0","2","0"
"5854","2","0","1","0","3","0"
"5855","0","1","1","0","0","0"
"5856","1","1","0","0","0","0"
"5857","2","1","1","2","0","1"
"5858","0","0","0","0","2","0"
"5859","0","1","2","1","0","1"
"5860","2","0","0","0","2","1"
"5861","1","0","2","2","3","3"
"5862","2","1","2","1","0","2"
"5863","1","0","0","1","1","0"
"5864","2","1","0","2","1","2"
"5865","2","1","1","1","2","1"
"5866","2","0","1","2","3","2"
"5867","1","1","1","0","1","1"
"5868","0","0","2","0","2","2"
"5869","0","1","1","0","2","0"
"5870","2","0","0","0","2","1"
"5871","1","0","0","1","3","0"
"5872","0","0","2","2","2","1"
"5873","2","1","1","1","3","3"
"5874","1","0","0","1","2","1"
"5875","0","1","2","0","0","2"
"5876","0","1","0","2","1","0"
"5877","0","1","1","0","3","0"
"5878","2","1","2","0","0","3"
"5879","2","0","2","1","1","3"
"5880","1","0","0","0","2","1"
"5881","2","1","2","2","0","2"
"5882","1","0","0","0","2","2"
"5883","0","1","2","2","2","1"
"5884","2","0","0","0","3","2"
"5885","2","1","2","0","0","1"
"5886","0","0","1","0","2","1"
"5887","2","0","2","2","3","2"
"5888","1","0","2","0","1","2"
"5889","0","0","1","2","1","0"
"5890","2","1","0","0","3","2"
"5891","1","1","1","0","2","2"
"5892","0","1","0","2","1","0"
"5893","1","1","1","2","0","0"
"5894","2","1","2","2","2","3"
"5895","2","0","2","0","1","2"
"5896","1","1","2","0","3","2"
"5897","1","0","0","2","0","3"
"5898","0","1","0","2","0","0"
"5899","2","1","2","0","1","2"
"5900","0","0","1","2","3","0"
"5901","2","0","1","1","3","1"
"5902","1","0","0","1","0","1"
"5903","0","0","1","1","2","1"
"5904","2","0","2","0","2","2"
"5905","1","0","2","1","1","3"
"5906","1","0","1","2","3","0"
"5907","2","1","2","2","0","3"
"5908","1","1","0","1","0","1"
"5909","1","1","2","0","2","3"
"5910","1","0","1","2","0","1"
"5911","2","0","2","1","0","3"
"5912","1","0","2","1","3","2"
"5913","0","0","2","0","0","3"
"5914","0","0","0","0","3","1"
"5915","0","1","1","0","1","2"
"5916","0","0","1","0","3","1"
"5917","2","1","2","1","2","3"
"5918","1","1","1","2","0","0"
"5919","1","1","0","0","3","1"
"5920","1","0","1","2","0","1"
"5921","2","0","0","1","3","3"
"5922","1","0","0","0","2","1"
"5923","1","1","1","1","0","1"
"5924","2","0","0","0","3","0"
"5925","2","1","0","1","0","2"
"5926","2","1","2","2","1","3"
"5927","0","1","2","2","2","3"
"5928","1","0","0","0","1","0"
"5929","0","1","2","1","3","3"
"5930","0","0","1","2","0","0"
"5931","1","1","1","2","3","0"
"5932","2","1","2","1","2","3"
"5933","0","1","0","1","0","0"
"5934","0","1","2","0","2","3"
"5935","1","0","0","1","0","3"
"5936","1","1","0","2","0","0"
"5937","2","1","0","1","1","3"
"5938","1","1","0","1","2","1"
"5939","0","0","0","2","0","0"
"5940","2","0","0","2","0","3"
"5941","2","1","0","2","3","1"
"5942","0","1","2","2","0","1"
"5943","0","1","0","0","0","0"
"5944","1","0","1","2","3","1"
"5945","2","0","2","0","1","2"
"5946","0","0","1","1","2","0"
"5947","0","0","2","0","1","3"
"5948","0","1","2","2","2","2"
"5949","0","1","0","0","0","3"
"5950","1","0","0","1","2","0"
"5951","2","1","2","2","1","3"
"5952","1","0","0","0","0","2"
"5953","2","1","2","2","1","3"
"5954","2","1","2","0","3","3"
"5955","1","1","0","0","0","0"
"5956","1","1","2","0","0","1"
"5957","0","1","1","0","0","1"
"5958","2","1","2","2","1","2"
"5959","1","0","0","1","3","0"
"5960","0","0","1","0","2","3"
"5961","1","0","1","1","2","1"
"5962","1","0","1","0","1","0"
"5963","2","1","2","0","1","3"
"5964","2","1","0","1","1","0"
"5965","0","0","1","0","3","1"
"5966","2","0","1","2","3","1"
"5967","0","0","0","0","3","0"
"5968","2","0","2","0","2","2"
"5969","0","0","2","1","0","3"
"5970","0","1","2","2","0","0"
"5971","1","0","1","1","0","2"
"5972","2","1","1","2","1","3"
"5973","0","0","2","2","0","1"
"5974","2","1","1","1","2","0"
"5975","2","0","1","0","1","3"
"5976","2","1","0","0","1","2"
"5977","2","1","0","1","1","1"
"5978","1","0","0","2","1","3"
"5979","2","0","0","1","2","2"
"5980","2","0","2","0","1","3"
"5981","1","0","0","2","3","0"
"5982","0","1","2","2","3","1"
"5983","1","0","0","2","3","0"
"5984","2","1","0","2","0","3"
"5985","2","0","0","2","3","1"
"5986","0","1","1","0","0","0"
"5987","0","0","2","1","1","0"
"5988","2","1","0","2","0","1"
"5989","0","1","0","1","0","0"
"5990","2","1","0","2","1","2"
"5991","1","1","1","1","1","2"
"5992","1","0","0","1","1","1"
"5993","0","0","0","0","2","1"
"5994","2","1","1","0","2","2"
"5995","1","0","0","2","3","2"
"5996","2","1","0","1","3","3"
"5997","0","0","0","0","3","2"
"5998","2","0","1","0","1","1"
"5999","1","1","2","0","3","2"
"6000","0","1","0","2","0","0"
"6001","1","1","1","0","1","1"
"6002","0","1","0","0","3","0"
"6003","0","0","1","0","0","0"
"6004","2","1","2","1","1","3"
"6005","1","0","1","0","1","2"
"6006","1","1","1","1","2","0"
"6007","0","1","1","2","0","0"
"6008","0","0","1","2","1","0"
"6009","1","1","2","0","3","3"
"6010","0","0","1","2","3","0"
"6011","2","0","2","2","2","2"
"6012","1","1","2","0","3","2"
"6013","1","0","2","2","2","3"
"6014","0","1","1","0","1","0"
"6015","0","0","1","1","0","0"
"6016","2","0","0","1","0","1"
"6017","1","0","1","0","0","2"
"6018","1","1","0","1","2","0"
"6019","1","0","0","0","1","2"
"6020","2","0","0","2","3","2"
"6021","2","1","1","1","1","1"
"6022","2","1","0","2","2","3"
"6023","2","1","0","2","3","1"
"6024","0","1","0","1","3","2"
"6025","2","0","2","1","3","3"
"6026","2","1","2","0","2","2"
"6027","1","0","0","2","2","1"
"6028","1","1","1","2","0","1"
"6029","0","1","2","2","0","0"
"6030","1","1","0","2","1","1"
"6031","0","1","2","2","0","2"
"6032","0","0","2","2","1","2"
"6033","2","0","1","1","2","2"
"6034","1","1","1","1","1","0"
"6035","2","1","2","2","1","3"
"6036","1","0","1","2","0","0"
"6037","2","0","1","2","3","2"
"6038","0","0","1","1","3","1"
"6039","0","0","0","0","0","1"
"6040","1","1","2","1","1","2"
"6041","2","0","0","2","1","2"
"6042","0","1","0","1","3","0"
"6043","2","1","0","0","1","0"
"6044","2","0","1","2","0","3"
"6045","2","0","2","2","3","3"
"6046","0","1","2","1","1","3"
"6047","1","0","2","2","1","2"
"6048","0","1","1","1","1","0"
"6049","1","0","0","1","3","0"
"6050","1","1","1","1","0","1"
"6051","2","0","2","0","3","3"
"6052","1","0","0","1","0","1"
"6053","0","0","1","1","3","0"
"6054","1","0","2","1","0","3"
"6055","2","0","0","2","2","2"
"6056","2","1","2","2","1","3"
"6057","2","1","1","2","3","3"
"6058","2","0","1","1","3","1"
"6059","2","1","0","1","3","3"
"6060","0","1","2","2","2","1"
"6061","2","0","1","1","1","3"
"6062","2","0","2","1","1","2"
"6063","0","0","2","1","1","2"
"6064","2","1","2","0","1","2"
"6065","0","0","2","1","1","3"
"6066","1","1","2","2","0","1"
"6067","2","1","0","0","3","0"
"6068","2","1","0","2","2","1"
"6069","2","0","1","2","1","3"
"6070","0","0","1","2","0","0"
"6071","0","1","1","1","2","0"
"6072","0","1","1","0","0","2"
"6073","0","1","2","1","1","2"
"6074","2","0","1","0","0","1"
"6075","1","1","1","1","2","3"
"6076","0","0","1","2","3","0"
"6077","1","0","0","0","2","1"
"6078","2","1","2","2","1","3"
"6079","1","1","1","1","2","1"
"6080","1","1","2","0","0","2"
"6081","0","1","1","0","2","2"
"6082","2","0","2","1","1","3"
"6083","1","0","2","1","0","1"
"6084","1","0","1","2","0","2"
"6085","1","0","1","1","3","1"
"6086","1","1","2","2","1","1"
"6087","2","1","1","1","2","0"
"6088","1","0","0","2","1","1"
"6089","1","1","0","2","2","1"
"6090","2","0","1","0","3","2"
"6091","0","0","1","2","0","0"
"6092","2","0","1","0","2","0"
"6093","1","0","2","1","0","2"
"6094","0","0","1","1","3","0"
"6095","0","1","0","1","1","1"
"6096","2","0","1","2","3","1"
"6097","2","1","1","2","1","2"
"6098","2","0","0","1","2","2"
"6099","1","1","2","1","3","1"
"6100","1","0","1","0","1","3"
"6101","1","0","1","2","1","1"
"6102","1","1","2","2","3","3"
"6103","2","0","2","0","0","3"
"6104","2","0","0","2","0","3"
"6105","2","0","0","2","1","3"
"6106","1","0","0","1","3","0"
"6107","0","0","1","0","1","1"
"6108","0","1","0","0","2","0"
"6109","1","0","0","0","1","2"
"6110","2","1","2","1","2","3"
"6111","1","1","0","1","1","1"
"6112","1","0","1","0","2","3"
"6113","1","0","2","0","1","3"
"6114","2","0","1","1","3","1"
"6115","2","0","0","1","1","2"
"6116","2","1","0","2","0","2"
"6117","2","0","0","2","0","2"
"6118","1","0","2","2","0","3"
"6119","0","0","1","1","2","2"
"6120","2","1","1","0","0","1"
"6121","0","1","2","1","2","2"
"6122","0","0","0","1","2","0"
"6123","2","0","1","1","1","3"
"6124","0","0","1","0","0","3"
"6125","2","0","2","1","0","3"
"6126","2","1","1","0","3","1"
"6127","0","0","2","1","0","2"
"6128","0","1","2","1","2","2"
"6129","2","1","1","0","3","1"
"6130","2","1","2","1","2","3"
"6131","1","1","0","1","0","1"
"6132","0","0","2","1","3","2"
"6133","1","0","0","1","0","2"
"6134","0","0","2","2","3","0"
"6135","0","1","2","1","1","1"
